2,1,999,999,374,999,8,5,37,9,3,383,37,0,0,0,0,0,0,0,0,0,0,0,0
2,1,128,7,69,5,3,395,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,71,7,13,45,3,42,535,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,49,999,20,14,3,60,237,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,112,8,13,5,4,593,67,4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,248,250,999,8,30,6,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,271,114,81,4,55,9,699,12,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,44,10,97,507,41,954,22,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,54,11,8,15,6,4,109,10,999,885,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,325,13,29,232,173,20,14,4,55,9,4,93,0,0,0,0,0,0,0,0,0,0,0
2,1,116,381,14,999,35,6,3,262,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,54,348,8,13,34,5,4,210,82,26,129,0,0,0,0,0,0,0,0,0,0,0,0
2,1,114,7,23,951,707,31,6,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,676,192,7,354,3,398,5,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,524,109,441,10,710,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,47,78,335,5,999,135,20,14,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,755,9,472,7,237,6,3,124,27,999,43,3,161,999,991,4,25,20,14,66,0,0,0
2,1,16,7,15,5,37,9,3,275,213,14,213,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,7,26,3,78,10,3,73,5,3,70,85,0,0,0,0,0,0,0,0,0,0,0
2,1,999,483,9,999,10,999,664,7,237,125,56,0,0,0,0,0,0,0,0,0,0,0,0
2,1,150,999,6,4,524,41,8,999,48,866,4,999,9,999,999,0,0,0,0,0,0,0,0
2,1,165,8,13,6,4,424,913,12,235,5,288,0,0,0,0,0,0,0,0,0,0,0,0
2,1,114,7,269,6,3,109,5,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,71,7,501,5,3,958,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,47,325,2,1,131,84,188,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,999,392,4,183,534,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,565,703,154,5,4,135,6,3,363,149,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,5,871,446,6,3,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,24,8,13,5,203,32,5,22,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,53,128,7,15,6,3,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,39,13,557,999,61,5,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,845,50,111,999,162,125,4,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,312,347,51,55,45,55,10,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,76,6,44,12,102,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,99,536,165,260,5,160,87,4,999,89,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,8,5,4,68,253,393,10,4,999,134,0,0,0,0,0,0,0,0,0,0,0,0
2,1,57,122,8,299,43,4,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,95,999,125,464,12,64,387,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,42,577,2,1,24,17,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,303,7,103,200,5,4,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,8,839,4,42,280,999,6,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,308,10,3,999,510,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,7,76,3,159,12,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,376,323,12,65,68,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,112,7,13,20,14,27,18,17,3,164,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,146,9,706,634,63,6,3,104,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,7,15,6,47,385,223,10,3,328,999,333,101,56,0,0,0,0,0,0,0,0,0
2,1,72,10,693,7,13,5,3,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,212,7,15,26,10,317,335,14,3,78,86,4,18,212,247,252,0,0,0,0,0,0,0
2,1,505,50,111,31,6,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,46,7,33,162,28,27,298,3,50,595,5,22,18,245,0,0,0,0,0,0,0,0,0
2,1,328,999,7,4,897,253,999,36,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,6,372,173,43,5,3,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,238,181,10,999,999,5,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,999,221,538,82,346,10,64,361,308,12,999,999,999,0,0,0,0,0,0,0,0,0
2,1,44,83,10,3,152,466,101,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,122,51,554,9,4,57,179,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,72,5,4,19,10,99,999,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,98,7,999,5,3,38,999,5,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,114,13,5,4,32,5,37,9,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,391,8,269,6,4,308,5,3,538,82,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,97,191,8,353,5,4,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,24,692,13,52,23,248,999,86,22,119,7,801,0,0,0,0,0,0,0,0,0,0
2,1,148,57,122,8,123,48,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,24,7,13,5,3,102,322,136,405,494,67,27,18,0,0,0,0,0,0,0,0,0,0
2,1,47,91,6,4,474,402,9,58,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,391,7,123,6,4,172,807,5,171,22,404,0,0,0,0,0,0,0,0,0,0,0,0
2,1,562,5,3,82,10,100,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,254,7,138,872,277,8,76,4,204,398,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,46,5,47,708,264,3,78,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,959,953,63,6,4,94,29,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,303,8,13,6,4,130,730,28,25,505,7,33,3,289,0,0,0,0,0,0,0,0,0
2,1,148,11,8,15,52,4,455,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,186,91,906,14,270,436,215,8,33,162,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,447,423,14,4,113,5,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,10,147,197,188,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,10,999,6,3,246,459,999,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,431,8,30,276,3,119,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,26,370,129,6,3,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,53,154,63,5,4,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,116,7,276,4,545,28,35,7,438,6,3,228,0,0,0,0,0,0,0,0,0,0,0
2,1,16,270,436,215,8,651,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,347,8,999,999,4,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,330,8,30,313,6,64,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,288,6,999,107,999,2,1,504,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,46,7,15,12,65,3,327,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,46,8,148,12,33,121,143,20,14,25,42,0,0,0,0,0,0,0,0,0,0,0,0
2,1,106,266,43,25,200,28,4,18,7,8,999,0,0,0,0,0,0,0,0,0,0,0,0
2,1,254,823,6,22,147,29,58,328,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,370,129,78,335,7,15,6,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,2,1,40,166,6,3,117,494,67,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,308,5,3,53,783,6,3,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,8,33,4,999,12,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,7,156,34,36,3,187,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,102,192,999,313,25,6,62,9,4,18,6,3,59,0,0,0,0,0,0,0,0,0,0
2,1,245,33,3,47,317,999,5,3,508,82,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,42,7,999,4,626,42,12,3,608,9,999,10,3,379,0,0,0,0,0,0,0,0,0
2,1,16,7,252,214,44,244,36,3,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,43,114,8,6,62,9,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,7,15,17,3,21,65,90,199,9,47,268,146,0,0,0,0,0,0,0,0,0,0
2,1,591,7,999,22,999,6,3,102,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,348,13,52,4,235,85,17,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,170,999,2,1,84,5,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,163,7,108,36,20,14,27,18,6,3,408,0,0,0,0,0,0,0,0,0,0,0,0
2,1,254,7,234,14,233,4,464,17,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,146,9,169,12,634,6,3,104,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,393,5,3,225,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,13,52,3,21,10,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,13,5,4,40,10,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,51,103,9,3,74,999,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,76,44,6,3,59,29,3,176,9,38,0,0,0,0,0,0,0,0,0,0,0,0
2,1,46,7,15,36,17,3,21,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,152,358,7,13,999,4,232,6,4,152,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,7,15,20,14,27,18,5,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,24,8,13,45,4,130,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,44,7,294,3,461,20,14,3,999,6,4,93,0,0,0,0,0,0,0,0,0,0,0
2,1,11,8,79,17,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,5,999,999,250,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,53,999,999,34,5,23,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,999,17,23,248,999,253,74,5,4,150,40,0,0,0,0,0,0,0,0,0,0,0
2,1,39,8,31,5,4,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,169,6,3,99,94,12,3,407,9,394,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,254,51,6,4,559,59,10,22,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,54,11,51,6,4,158,479,33,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,341,999,125,4,18,14,365,3,73,5,134,70,85,0,0,0,0,0,0,0,0,0,0
2,1,163,26,6,3,21,10,3,349,12,191,5,4,258,0,0,0,0,0,0,0,0,0,0
2,1,11,13,20,14,27,18,12,148,28,138,100,673,836,0,0,0,0,0,0,0,0,0,0
2,1,84,41,8,108,36,5,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,151,3,800,7,123,48,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,245,7,4,116,33,356,50,595,5,381,14,936,4,50,155,0,0,0,0,0,0,0,0
2,1,150,985,202,7,490,52,3,774,6,4,40,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,8,366,17,4,158,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,161,24,13,510,64,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,7,15,10,3,226,6,27,9,22,999,0,0,0,0,0,0,0,0,0,0,0,0
2,1,701,80,4,999,47,349,81,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,44,8,4,42,12,460,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,60,131,279,13,20,14,25,60,100,279,101,3,779,831,113,0,0,0,0,0,0,0,0
2,1,40,166,80,221,216,75,81,999,255,66,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,431,7,324,445,6,4,623,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,8,200,5,37,9,3,999,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,8,906,10,4,999,374,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,7,13,20,14,27,18,28,35,42,332,3,690,6,3,170,999,17,25,9,4,16,7,999
2,1,72,8,5,4,322,5,32,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,367,9,999,797,12,257,6,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,71,999,337,4,873,694,10,61,12,553,5,4,213,185,0,0,0,0,0,0,0,0,0
2,1,133,5,3,412,136,5,3,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,245,7,4,42,267,14,298,3,292,263,28,501,3,999,0,0,0,0,0,0,0,0,0
2,1,864,54,348,264,4,129,78,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,9,16,7,26,3,78,9,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,317,551,999,173,43,6,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,450,91,999,6,4,185,9,23,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,923,105,4,170,6,66,12,4,18,105,3,175,0,0,0,0,0,0,0,0,0,0,0
2,1,628,999,5,4,999,38,12,25,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,44,7,294,3,159,608,6,3,139,93,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,72,83,5,3,70,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,100,84,81,47,999,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,7,79,17,209,5,3,229,285,383,0,0,0,0,0,0,0,0,0,0,0,0,0
42,10,3,595,7,13,12,148,5,4,548,9,3,212,6,4,502,55,9,4,295,5,37,9,373
2,1,92,8,26,145,359,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,92,8,15,6,4,109,33,3,53,279,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,163,280,8,26,103,9,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,72,6,4,117,7,65,32,824,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0
4,42,33,2,1,145,78,317,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,57,122,8,173,43,48,4,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,10,172,525,8,299,999,6,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,5,999,33,127,17,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,142,7,148,48,4,180,25,33,3,999,5,157,516,0,0,0,0,0,0,0,0,0,0
2,1,42,999,937,3,367,9,90,86,18,293,52,3,21,65,90,0,0,0,0,0,0,0,0
2,1,100,44,7,13,10,3,608,423,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,8,999,43,4,452,999,5,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,16,7,76,3,999,36,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,49,427,9,999,209,20,14,27,18,6,3,21,0,0,0,0,0,0,0,0,0,0,0
2,1,72,5,3,70,19,6,3,352,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,6,3,53,153,5,3,176,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,50,111,207,10,22,50,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,999,999,86,4,286,5,3,999,194,866,999,0,0,0,0,0,0,0,0,0,0,0,0
2,1,95,7,999,4,73,14,35,95,5,37,9,58,61,0,0,0,0,0,0,0,0,0,0
2,1,11,7,357,90,34,17,3,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,223,7,15,6,4,59,151,23,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,71,732,87,4,484,25,7,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,53,114,999,10,999,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,627,13,6,3,473,137,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,11,8,6,127,5,4,57,151,3,172,571,0,0,0,0,0,0,0,0,0,0,0,0
2,1,444,112,13,5,3,70,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
